Артикул;Цена;Остаток;
SL1580.201.01;10430;2;
SL1580.201.02;9690;20;
SL1586.431.01;4356;0;
SL1586.531.01;4356;0;
SL1589.011.01;10750;20;
SL1589.031.01;10750;20;
SL1589.101.01;12120;20;
SL1589.111.01;13170;20;
SL1589.301.01;12120;20;
SL1589.311.01;13170;20;
SL1623.201.01;9190;20;
SL1624.201.02;7860;20;
SL1625.201.02;9150;20;
SL1626.201.02;8350;22;
SL1627.101.01;8260;20;
SL1628.301.02;13590;0;
SL1629.301.01;13910;4;
SL1629.301.02;9410;0;
SL1631.101.01;10090;20;
SL1651.201.02;8150;1;
SL6104.201.01;8000;0;
ST653.131.01;2270;0;
ST653.331.01;2270;2;
ST653.431.01;1660;0;
ST653.531.01;1660;0;
018851(1);1013;1;
SL1624.204.03;13410;20;
021405(2);2255;500;
SL1175.303.05;27930;17;
SL1182.103.06;48680;20;
SL1182.203.06;61540;20;
SL1230.102.06;39500;20;
SL1230.102.08;65240;20;
SL1230.302.06;40270;20;
SL1230.302.08;66400;0;
SL1231.303.12;112430;16;
SL1232.102.05;42020;20;
SL1232.103.06;48400;20;
SL1232.103.07;77130;20;
SL1232.202.05;42020;20;
SL1232.203.06;48400;20;
SL1352.203.09;45050;19;
SL1352.203.12;58760;20;
SL1624.203.12;34150;20;
SL1624.203.15;45950;20;
SL6103.203.09;42130;0;
SL6103.203.16;71970;0;
SL6104.203.09;35520;0;
SL1624.202.09;25990;20;
SL1651.202.10;73990;0;
SL1175.102.06;31910;20;
SL1175.302.06;33400;20;
SL1231.302.06;25250;0;
SL1231.302.08;29500;12;
SL1233.102.05;19270;4;
SL1233.102.08;29900;6;
SL1233.302.05;19270;0;
SL1233.302.08;29900;16;
SL1506.403.08;26560;16;
SL1158.303.32;101250;20;
SL1170.103.06;42710;20;
SL1170.103.10;66870;13;
SL1170.103.12;74880;12;
SL1175.103.06;38250;20;
SL1175.303.06;41330;20;
SL1228.203.06;46640;20;
SL1228.203.12;76800;20;
SL1232.203.07;77130;3;
SL1234.103.03;33620;20;
SL1234.103.05;54710;20;
SL1234.103.08;87380;20;
SL1234.203.03;33620;20;
SL1234.203.05;54710;20;
SL1234.203.08;87380;18;
SL1504.203.05;14450;20;
SL1504.203.07;20500;20;
SL1622.303.02;46500;20;
SL1622.303.03;79500;20;
SL1624.203.08;24150;20;
SL1625.203.09;39500;20;
SL1626.203.08;30200;20;
SL1626.203.10;40200;22;
SL1627.103.05;41530;20;
SL1627.103.06;48100;20;
SL1627.103.07;55450;20;
SL1627.103.11;78000;20;
SL1628.303.08;54730;15;
SL1631.103.06;39100;20;
SL1631.103.09;50900;20;
SL1651.203.09;76100;0;
SL1651.203.15;99500;0;
SL1652.103.06;60830;13;
SL1652.203.06;54820;12;
SL6105.203.01;51330;20;
SL6105.213.01;59570;3;
031268;2683;1;
025158(2);5267,5;165;
034206;3489;1;
032861;302;1;
029403(2);10260;220;
APL.820.06.01;5700;0;
tl-510b;5607;1;
034685;2875;1;
035027;788;1;
SL1175.103.01;5850;9;
SL1175.103.03;16380;20;
SL1175.103.05;23900;20;
SL1175.303.01;7020;0;
SL1175.303.03;17870;20;
SL1182.103.01;8830;20;
SL1182.103.03;25380;20;
SL1182.103.09;73300;20;
SL1182.103.12;95630;20;
SL1182.203.01;11020;20;
SL1182.203.03;31760;20;
SL1182.203.09;92290;20;
SL1182.203.12;122810;20;
SL1232.103.01;15440;20;
SL1232.203.01;15440;20;
SL1580.103.01;13580;9;
SL1580.113.01;9040;20;
SL1580.123.01;10770;20;
SL1580.203.01;12640;20;
SL1580.213.01;9630;20;
SL1580.223.01;11480;20;
SL1624.203.01;9250;20;
SL6103.203.01;6550;0;
SL6104.203.01;5950;0;
SL6104.203.06;37400;11;
SL6104.203.16;60800;0;
ST151.303.01;2300;0;
ST151.308.01;2500;20;
ST151.403.01;1850;0;
ST151.408.01;2100;20;
ST151.503.01;1850;20;
ST151.508.01;2100;20;
ST152.403.01;3070;20;
ST152.413.01;3520;20;
ST152.503.01;3070;20;
ST152.513.01;3520;20;
ST303.202.01;1300;20;
ST303.208.01;1550;20;
ST602.543.56;12950;0;
ST602.543.72;25400;0;
ST602.543.96;35800;0;
ST603.543.114;28290;20;
ST603.543.22;7090;20;
ST603.543.34;10320;20;
ST603.543.46;13560;20;
ST603.543.56;15290;2;
ST603.543.57;18600;20;
ST604.243.114;28000;20;
ST604.243.22;7800;20;
ST604.243.34;11450;20;
ST604.243.46;14980;20;
ST604.243.56;16790;20;
ST604.243.57;20490;20;
ST604.443.114;25460;20;
ST604.443.22;7090;20;
ST604.443.34;10320;20;
ST604.443.46;13560;20;
ST604.443.56;15290;20;
ST604.443.57;20670;20;
ST604.543.114;25460;20;
ST604.543.22;7090;20;
ST604.543.34;10320;0;
ST604.543.46;13560;20;
ST604.543.56;15290;20;
ST604.543.57;18600;20;
ST605.243.114;35910;20;
ST605.243.34;14220;20;
ST605.243.46;18900;20;
ST605.243.57;25650;20;
ST605.243.72;37000;20;
ST605.243.91;29070;20;
ST605.443.114;33210;5;
ST605.443.34;12240;20;
ST605.443.46;16650;0;
ST605.443.57;22500;20;
ST605.443.72;29160;20;
ST605.443.91;26640;20;
ST605.543.114;36900;20;
ST605.543.34;12240;20;
ST605.543.46;16650;20;
ST605.543.57;25000;15;
ST605.543.72;29160;20;
ST605.543.91;26640;20;
ST651.432.09;3320;20;
ST651.432.14;4090;20;
ST651.438.09;2960;20;
ST651.442.09;3320;20;
ST651.442.14;4090;20;
ST651.448.09;2960;20;
ST651.448.14;3520;20;
ST651.532.09;3320;0;
ST651.532.14;4090;0;
ST651.538.09;2960;20;
ST651.538.14;3520;20;
ST651.542.09;3320;20;
ST651.542.14;4090;20;
ST651.548.09;2960;20;
ST651.548.14;3520;20;
ST652.432.12;3500;20;
ST652.438.12;3500;20;
ST652.442.12;3500;20;
ST652.448.12;3500;20;
ST652.532.12;3500;20;
ST652.538.12;3500;20;
ST652.542.12;3500;20;
ST652.548.12;3500;20;
ST602.543.120;44200;6;
SL1580.205.01;20810;20;
SL1624.205.03;21110;6;
ST100.412.01;1250;20;
ST100.512.01;1250;20;
ST100.402.01;1100;20;
ST100.502.01;1100;20;
ST108.207.01;1340;20;
ST114.407.01;850;0;
ST114.507.01;850;0;
ST114.207.01;1000;0;
ST115.432.12;1980;20;
ST115.442.12;1980;20;
ST115.532.07;1720;20;
ST115.542.07;1720;0;
ST110.207.01;820;20;
ST115.442.07;1720;20;
ST115.432.07;1720;20;
ST115.532.12;1980;20;
ST115.542.12;1980;0;
ST206.248.01;990;20;
ST206.258.01;990;20;
ST206.428.02;1820;6;
ST206.428.01;940;20;
ST206.528.02;1820;0;
ST206.528.01;940;20;
ST214.408.01;510;20;
ST214.508.01;480;20;
ST213.108.01;950;20;
ST213.118.01;950;20;
ST213.508.01;850;0;
ST213.408.01;850;20;
ST251.408.01;880;20;
ST251.508.02;1630;20;
ST251.408.02;1630;20;
ST251.518.01;880;20;
ST251.418.01;880;20;
ST251.508.01;880;20;
ST216.508.01;1200;20;
ST216.408.01;1200;20;
ST250.558.02;1720;20;
ST250.558.01;990;20;
ST252.508.01;690;20;
ST252.518.01;690;20;
ST253.508.01;2100;20;
ST254.308.01;810;20;
ST254.318.01;810;20;
ST302.206.01;1540;20;
ST300.206.01;1320;20;
ST651.446.14;4500;20;
ST651.446.09;3990;20;
ST703.448.10;1640;20;
ST703.538.10;1640;20;
ST703.548.10;1640;20;
ST704.438.10;1790;20;
ST704.448.10;1790;20;
ST704.538.10;1790;20;
ST704.548.10;1790;20;
ST705.448.10;1690;20;
ST705.538.10;1690;20;
ST705.548.10;1690;20;
ST751.448.10;2100;20;
ST751.538.10;2100;20;
ST751.548.10;2100;20;
ST703.438.10;1640;20;
023387;602;1;
G4 12V20W Frost Glass;33;1;
026902(1);2511;1;
033752;3856;1;
033753;3856;1;
029921;4170;1;
027935(2);1950;500;
052127R;4788;0;
019010(1);1854;1;
025496(1);2805;1;
07508-12A,02;31900;3;
034823;15019;1;
021449(2);5815;510;
APL.626.01.01;7890;0;
95613;18690;0;
465017006;4550;15;
06335;2567;50;
023155(2);6919;146;
031953;3175;1;
033729;96;1;
020560(2);1642;1;
029534;2577;1;
034227;4838;1;
40135/1 белый;2500;32;
FR5053WL-02BS;7990;50;
FR1007WL-01N;3290;33;
FR1007WL-01BS;3290;1;
FR1007TL-01N;7990;21;
CLR5G Remote;1490;41;
32393;28;79;
LED LAMPS 81354 GOLD SATIN;5112;12;
033733;7348;1;
035474;739;1;
034809;6902;1;
SLE201252-01;10080;1;
034159;3180;500;
024112(2);1230;500;
025007(2);5750;500;
720082;19133;10;
720087;19133;10;
720222;44721;10;
720227;44721;10;
720402;79993;10;
720407;79993;10;
720442;84480;10;
720447;84480;10;
720622;5584;10;
720627;5584;10;
720662;13793;10;
720667;13793;10;
720802;153780;10;
720807;153780;10;
224122;743;200;
09488-2,20;16500;10;
030187;316;1;
015441(2);3215;480;
022240(2);5422;1;
A8027AP-1BK;4590;25;
029930;3073;1;
07642,19;7900;0;
APL.029.03.106;44660;0;
035683;4990;1;
022228(2);3809;1;
3542/A nickel без абажуров;10715;24;
033674;2761;1;
033675;3780;1;
10099/8 хром/прозрачный хрусталь Strotskis (новый ;23100;10;
TR2010-BK;412;1653;
OML-67101-01;2890;20;
812011;4190;10;
APL.020.03.243;132380;6;
6593;29600;10;
033901;4105;390;
030858;1210;1;
07663,36;23730;4;
APL.829.13.06;25390;0;
55188;105;1;
85079/00 / Однофазный шинопровод черный (1м.);887;100;
DLN108 GU10 черный/золото;2570;10;
APL.024.03.136;40730;0;
43621;13990;1;
99829;12590;3;
032870;629;1;
029628;3692;1;
015447(2);2360;500;
Orco LED черный (40112/LED);7910;100;
DK2500-BK;1833;386;
DK2500-WH;1833;345;
DK2700-WH;2240;266;
DK3400-WH;999;171;
DK3500-WH;1166;139;
A8048AP-1PB;7990;93;
034811;6902;1;
034812;8166;1;
90249/5 черный;29500;10;
85080/00 / Однофазный шинопровод белый (2м.);1790;100;
85081/00 / Однофазный шинопровод белый (3м.);2680;100;
32477;2697;50;
030666(1);1244;1;
7614;37904;0;
50209/1 хром;5370;11;
018970(1);2805;1;
010346(2);2460;500;
025125(1);3569;1;
10120/12 золото/тонированный хрусталь Strotskis Sm;42700;10;
025016(2);30100;0;
025012(2);8480;240;
032182;6805;25;
033788;4755;500;
034225;3024;1;
5235/1WA;4200;155;
5252/10WL;3200;137;
5251/10WL;3200;86;
5235/5;19200;266;
5235/5C;18500;220;
5256/99CL;19990;31;
5255/99CL;18200;83;
5255/80CL;14200;59;
5255/64CL;11200;10;
5254/99CL;16200;0;
5253/99CL;13800;0;
5253/80CL;11800;69;
5253/64CL;8900;74;
5246/71CL;11500;72;
5245/68CL;11500;115;
5244/59CL;11990;0;
5243/59CL;11990;1;
5242/72CL;11500;20;
5241/72CL;11500;117;
5240/64CL;10990;39;
5239/64CL;10990;21;
5226/5;12290;59;
5226/1;2690;271;
5235/1B;4390;60;
5235/1A;4250;10;
5235/1;4390;0;
5250/92L;14500;76;
5249/79L;14500;151;
5248/92L;14500;128;
5247/79L;14500;167;
4347/7CL;6240;116;
4347/14WL;9250;93;
4335/12WG;8920;172;
4335/18WG;11990;400;
DK8018-BK;9499;0;
DK3055-WH;711;840;
DK3110-WH;825;2443;
DK3110-BK;825;929;
DK6501-WH;1158;1416;
358895;7440;83;
370810;1950;0;
370809;1880;122;
370808;1880;153;
370827;2030;118;
370826;2030;128;
358807;2480;1334;
358806;1970;1832;
358805;1280;1013;
358818;4590;395;
358817;4590;468;
358816;2630;364;
358815;2630;339;
358814;5260;474;
358813;5260;483;
358812;3080;730;
358811;3080;663;
358784;4960;59;
358783;4960;31;
358776;3160;137;
358775;3160;242;
358766;5410;77;
358765;5040;83;
358764;5040;48;
358754;4700;57;
358753;4440;41;
358752;4440;0;
370819;1880;67;
370818;1800;151;
370817;1800;185;
370816;2030;14;
370815;1950;60;
370814;1950;66;
370813;1800;21;
370812;1730;113;
370811;1730;259;
370833;1880;78;
370832;1880;76;
370831;2100;64;
370830;2100;85;
370829;1920;83;
370828;1920;116;
370806;1050;166;
370805;980;318;
370804;980;1;
370803;830;408;
370802;830;0;
370801;750;405;
370934;750;53;
370807;1050;292;
032692;2627;9;
036452;4720;255;
358748;6060;22;
358747;6060;76;
358746;5640;10;
358745;5640;0;
358744;4740;80;
358743;4740;94;
358742;4310;27;
358741;4310;0;
358740;3410;54;
358739;3410;0;
358738;2980;2;
358737;2980;0;
358788;5790;76;
358787;5790;37;
358786;5560;3;
358785;5560;2;
358780;3980;14;
358779;3980;21;
358778;3760;7;
358777;3760;0;
358772;6160;95;
358771;5790;50;
358770;5790;94;
358769;5640;74;
358768;5260;42;
358767;5260;61;
358760;5340;53;
358759;5110;37;
358758;5110;34;
358757;4810;59;
358756;4590;0;
358755;4590;1;
358896;7440;39;
370825;1620;54;
370824;1540;1;
370823;1540;82;
370822;1770;27;
370821;1690;0;
370820;1690;29;
370837;1840;34;
370836;1840;85;
370835;2030;81;
370834;2030;94;
5209/7C;3500;416;
5209/5C;3000;1389;
5209/3C;2000;1339;
5207/6C;2980;1143;
5207/4C;2280;1751;
815513;8457;10;
815517;7758;10;
815523;12480;10;
815527;11635;10;
732527;4598;10;
712622;13424;10;
713627;12129;10;
733513;5898;10;
733517;5898;10;
815183;62141;9;
815187;55500;10;
712042;25553;10;
712044;25553;10;
712052;42397;10;
712054;42397;10;
713327;51079;10;
713347;25596;10;
713427;50213;10;
713447;27546;10;
733263;28380;10;
733267;28380;10;
733283;35747;10;
733287;35747;10;
732167;15998;10;
712062;58994;6;
712064;58994;10;
712162;54212;10;
712164;54212;10;
812013;3992;10;
812017;3992;13;
812021;5671;10;
812023;5473;10;
812027;5473;10;
812031;6981;10;
812033;6783;10;
812037;6783;10;
812111;7590;10;
812117;7330;10;
815753;46430;7;
815757;42054;10;
20063/4 LED античная бронза;16285;10;
DK6502-BK;1350;986;
723065;39897;10;
723085;55876;10;
723125;72029;10;
723615;6384;10;
A4505AP-1BK;1120;174;
A5024AP-1PB;5990;148;
A2719AP-2GO;4990;69;
A2719AP-2CC;4990;105;
A2702AP-1AB;2590;269;
A1924AP-1AB;4100;552;
A7015AP-1BK;6990;101;
A7410AP-4PB;2720;0;
A1005AP-2GO;7990;91;
A7014AP-1BK;3990;0;
A4047AP-1CC;2990;0;
A1924AP-1CC;3990;440;
A1004AP-2SI;6990;56;
A1006AP-2CC;7990;15;
A7011AP-1BK;2500;110;
A4041AP-2CC;4990;63;
A3184AP-1AB;1690;320;
A7780AP-1AB;5190;178;
A4031AP-1PB;5990;84;
A1009AP-2CC;4990;95;
A470006;1650;292;
A470029;1990;407;
A470033;1650;356;
A470045;1990;204;
A470002;1990;255;
A4017LT-1CC;5990;222;
A4028LT-1PB;20990;110;
A4032LT-1GO;20990;99;
A4029LT-1CC;8990;132;
A4015LT-1GO;10490;134;
A4027LT-1PB;15990;36;
A4024LT-1CC;8990;0;
A4019LT-1CC;9990;72;
A4029LT-1GO;8990;159;
A4036LT-1GO;10990;60;
A4025LT-1PB;9990;204;
A4015LT-1WH;10490;95;
A4015LT-1BK;10490;150;
A4035LT-1GO;8990;135;
A4022LT-1CC;7990;90;
A7745LT-1AB;8440;61;
A4031LT-1PB;12990;150;
A2719SP-8CC;27990;40;
A2719SP-6CC;19990;189;
A7760SP-8CC;51990;28;
A1900SP-8AB;41590;0;
A1009SP-6CC;25990;230;
A1009SP-10CC;40990;62;
A4505PL-3BK;3290;101;
A4047PL-8CC;20990;55;
A1005PL-8GO;29990;111;
A7410PL-40PB;23990;10;
A1004PL-10SI;35990;46;
A4047PL-5CC;13990;94;
A7410PL-24PB;14990;0;
A1005PL-10GO;35990;46;
A1276PL-36GO;17990;134;
A1276PL-24GO;12990;235;
A1276PL-12GO;6490;285;
A7274PL-27GO;13250;99;
A4041SP-5CC;18990;135;
A7011SP-8BK;26990;35;
A7274SP-36GO;16630;28;
A1664SP-15CC;28990;149;
A7014SP-8BK;21990;15;
A1006SP-8CC;29990;87;
A7011SP-5BK;12330;107;
A5695SP-5WH;13990;26;
A7013SP-6BK;12990;104;
A1664SP-15BK;27890;106;
A1006SP-10CC;39990;30;
A4041SP-8CC;29990;23;
A7790SP-10BK;24990;61;
A1004SP-8SI;26990;138;
A7010SP-6BK;20990;117;
A7014SP-5BK;14990;99;
A7780SP-9AB;38990;83;
A2182SP-160PB;37990;34;
A2182SP-160CC;37990;79;
A2688PL-1BK;11990;16;
A2688PL-1WH;11990;42;
A4031PN-1PB;22990;107;
DLR023 12W 4200K черный матовый;4540;0;
A4023PN-1CC;25990;83;
A2184SP-1BK;24990;74;
A2185SP-3BK;44990;40;
A3320SP-1PB;5790;321;
A3325SP-1PB;7290;210;
A3330SP-1PB;9990;142;
A3315SP-1PB;4590;496;
A2183SP-1BK;17990;55;
A7742SP-1AB;9480;286;
A7984SP-3CC;12990;96;
A2780LM-30PB;26990;76;
A7984SP-3PB;13990;55;
A2850LM-75PB;22990;0;
A1924SP-1CC;4690;185;
A7015SP-1BK;6990;0;
A8983SP-1PB;3790;664;
A7790SP-8BK;16990;56;
A1915SP-3AB;9990;79;
A7984SP-1CC;4790;672;
A7984SP-1PB;4890;482;
A2850SP-75PB;19990;0;
A8983SP-3PB;10990;141;
A7745SP-1AB;6360;284;
A2780LM-40PB;37990;107;
A2182SP-60CC;15990;117;
A2182SP-80CC;21990;118;
A7741SP-1AB;6490;132;
A2182SP-60PB;15990;144;
A2182SP-80PB;21990;131;
A8046AP-1PB;6890;194;
A8027AP-1CC;4790;246;
A8027AP-1PB;4990;58;
A8027AP-1WH;4590;146;
A1024AL-1BK;790;1848;
A3184PL-4AB;7590;30;
A3184PL-2AB;3490;107;
10121/2 хром/прозрачный хрусталь Strotskis (10105/;4941;10;
A530133;880;4372;
A4640PL-1WH;3490;357;
A4645PL-1WH;4650;417;
A4630PL-1WH;3490;470;
A480833;990;276;
A480333;990;749;
A470133;2700;366;
A480233;1490;532;
A460133;2400;348;
A480133;790;836;
A4571PL-1BK;2790;6;
A4643PL-1WH;3800;297;
A482133;100;704;
A480733;990;145;
A4635PL-1WH;4650;389;
A4570PL-1BK;2790;0;
A480433;1200;301;
A4642PL-1WH;3190;387;
A482033;100;698;
A4644PL-1WH;3500;358;
A4633PL-1WH;3800;290;
A4634PL-1WH;3500;389;
A4631PL-1WH;3950;246;
A481033;590;243;
A480933;990;270;
A4641PL-1WH;3950;254;
A480633;850;176;
A4632PL-1WH;3190;248;
A480533;200;1235;
55168;5018;50;
4503/17 LM-8;23450;59;
7203/17 AP-2;17990;99;
7203/17 LM-12;101990;34;
4503/17 AP-1;2990;0;
7205/17 LM-24;42990;41;
7203/17 LM-8;72990;57;
7204/17 AP-2;16990;117;
55176;1050;939;
1188/01 SP-9;11900;0;
7204/17 LM-12;79990;33;
7205/17 AP-2;4990;33;
4503/17 LM-6;17590;9;
7205/17 SP-10;23990;37;
7204/17 LM-8;59990;46;
4504/17 AP-1;4990;61;
7202/17 LM-10;59990;52;
7202/17 AP-2;16990;109;
4504/17 LM-6;24990;59;
4504/17 LM-8;32990;82;
7568/02 SP-12;89990;54;
7568/02 AP-2;16490;158;
7568/02 LM-9;73990;113;
7202/17 LM-12;79990;53;
7568/18 AP-2;16490;167;
7568/02 LM-12;92990;86;
55070;215;50;
41719;1765;50;
41722;1765;84;
41726;2203;50;
41720;2203;50;
41723;2203;50;
41725;1765;50;
41128;1609;50;
41129;2023;50;
41130;2428;50;
41727;2675;50;
41721;2675;50;
41724;2675;50;
41132;1765;50;
41131;1487;50;
55142;72;0;
55143;1574;0;
55144;2248;0;
55146;72;0;
55147;72;0;
55148;79;0;
55149;79;0;
55150;79;0;
55145;72;0;
55151;99;0;
55156;108;0;
55158;124;0;
55157;124;0;
55165;124;0;
55155;108;0;
55154;108;0;
55164;124;0;
55163;124;0;
55159;124;0;
55162;124;0;
55160;124;0;
55167;124;0;
55194;68;0;
55195;68;0;
55196;68;0;
55161;124;0;
55185;90;0;
55186;90;0;
55187;90;0;
55189;105;0;
55190;105;0;
55191;128;0;
55192;128;0;
55193;128;0;
55182;214;0;
55183;214;0;
55184;214;0;
55170;79;0;
55171;93;0;
55169;72;0;
55175;124;0;
55198;248;0;
55199;248;0;
55201;315;0;
55202;315;0;
55197;248;0;
55211;146;0;
55212;146;0;
55216;122;0;
55217;122;0;
55218;115;0;
55219;115;0;
55220;115;0;
55221;158;0;
55223;158;0;
55224;149;0;
55225;149;0;
55226;149;0;
55215;122;0;
55172;124;0;
55173;79;0;
55210;146;0;
55214;146;0;
55209;146;0;
55222;158;0;
55204;146;0;
55207;146;0;
55200;315;0;
55203;146;0;
55208;146;0;
32394;36;50;
32395;58;50;
38100;601;408;
38099;485;321;
38098;3916;0;
38097;3278;0;
38095;2165;0;
38096;2860;0;
38109;170;0;
38114;170;0;
38107;170;0;
38111;170;0;
38110;170;0;
38104;170;0;
38105;170;0;
38106;170;0;
38101;170;0;
38113;170;0;
38112;170;0;
38108;170;0;
38142;133;0;
38102;170;0;
38103;170;0;
38135;91;0;
38139;122;0;
38195;328;0;
38136;104;0;
38137;122;0;
38138;122;0;
38196;328;0;
38194;328;0;
38149;327;0;
38150;327;0;
38151;327;0;
38152;369;0;
38153;369;0;
38154;369;0;
38213;453;0;
38214;453;0;
38188;160;0;
38189;160;0;
38190;160;0;
38143;282;0;
38144;282;0;
38145;282;0;
38146;282;0;
38147;282;0;
38148;282;0;
38192;169;0;
38193;169;0;
38191;169;0;
38216;1090;0;
38217;1357;0;
38218;1810;0;
38215;812;0;
38064;256;0;
38063;256;0;
38062;256;0;
38061;256;0;
38060;256;0;
38059;256;0;
38058;206;0;
38057;206;0;
38056;206;0;
38055;206;0;
38054;206;0;
38053;206;0;
38052;148;0;
38051;148;0;
38050;148;0;
38046;148;0;
38048;148;0;
38045;148;0;
38094;242;0;
38090;223;0;
38088;189;0;
38085;165;0;
38082;256;0;
38081;256;0;
38080;256;0;
38079;256;0;
38078;256;0;
38077;256;0;
38076;206;0;
38075;206;0;
38074;206;0;
38073;206;0;
38072;206;0;
38071;206;0;
38069;148;0;
38070;148;0;
38068;148;0;
38067;148;0;
38066;148;0;
38065;148;0;
38043;453;0;
38042;453;0;
38041;453;0;
38040;331;0;
38039;331;0;
38038;331;0;
38037;291;0;
38036;291;0;
38035;291;0;
38034;236;0;
38033;236;0;
38032;236;0;
38031;227;0;
38030;227;0;
38029;227;0;
38028;175;0;
38026;175;0;
38025;172;0;
38024;172;0;
38023;172;0;
38179;288;0;
38185;288;0;
38186;288;1;
38180;288;0;
38187;288;0;
38182;306;0;
38176;306;0;
38183;306;0;
38177;306;0;
38184;306;0;
38178;306;0;
38181;288;0;
38199;225;0;
38200;225;0;
38201;225;0;
38206;309;0;
38207;309;0;
38161;320;0;
38162;320;0;
38163;320;0;
38202;261;0;
38205;309;0;
38158;312;0;
38159;312;0;
38160;312;0;
29861;1405;50;
29860;1405;50;
41452;2877;50;
41451;2877;50;
41552;2754;50;
41553;2021;50;
41554;2021;50;
41287;2470;50;
41288;2470;50;
40136/1 белый;2600;100;
40136/1 черный;2600;100;
40138/1 LED белый;4750;100;
40139/1 LED белый;6770;100;
40142/1 LED белый;3690;87;
40140/1 LED бронза;4020;100;
40143/1 LED белый;3690;100;
40150/1 LED белый/хром;4570;78;
40150/1 LED черный /золото;4570;40;
5223/5WL;3990;214;
5223/10WL;5800;42;
5219/1W;2500;165;
5212/1W;2200;402;
5211/1W;2190;361;
5210/1W;1990;259;
5209/1W;2200;238;
5208/2W;3200;517;
5207/2W;2990;404;
5206/10WL;7500;109;
4599/5WL;3990;60;
4598/5WL;4500;59;
4596/7WL;6590;99;
4595/1W;1990;243;
4594/1W;990;353;
4593/1W;680;339;
4592/1W;990;287;
4591/1W;2090;86;
4599/10WL;5900;10;
4597/5WL;3990;98;
5272/2W;4290;44;
5266/1W;1740;170;
5265/1W;1590;109;
40151/1 LED белый;4250;100;
90316/2 белый;3510;46;
90316/2 черный;3510;32;
370838;1240;217;
358884;2510;74;
358883;2510;0;
358882;2480;0;
358881;2290;0;
370839;1730;0;
358892;5510;127;
358891;5510;113;
358890;5430;1;
358889;5130;7;
358888;3850;112;
358887;3850;129;
358886;3780;0;
358885;3550;0;
5234/6;15500;231;
5233/8;16200;111;
5233/4;9500;30;
5232/8;16200;29;
5232/4;9500;244;
5231/6;16500;77;
5230/7;16300;0;
5229/6;9570;11;
5228/6;12900;14;
5227/6;16900;20;
5258/5C;8990;0;
5258/3C;6490;41;
5257/6C;10990;178;
5257/4C;8250;0;
5224/4C;6500;187;
5219/5C;10500;214;
5219/3C;6500;223;
5217/4C;2250;223;
5217/2C;1500;203;
5216/4C;2250;289;
5216/2C;1500;406;
5215/5C;3200;213;
5215/3CA;5200;196;
5215/3C;2200;199;
5214/5C;2290;248;
5214/3CA;1790;249;
5214/3C;1590;277;
5214/2CA;1390;206;
5210/6C;3885;492;
5208/6C;8990;1141;
5208/4C;6400;1163;
4595/8C;4900;370;
4595/6C;8200;212;
4591/6C;8360;249;
5264/84CL;14990;0;
5264/50CL;10490;0;
5218/5C;10200;172;
5218/3C;6300;181;
5205/64CL;6160;161;
5203/48CL;6950;0;
4594/8C;4990;350;
4594/5C;2990;417;
4593/8C;9500;240;
4593/5C;2250;561;
4592/8C;3990;407;
4592/5C;2990;277;
5266/8C;8750;191;
5266/5C;5500;170;
5266/3C;3700;185;
5265/8C;7800;181;
5265/5C;4700;172;
5265/3C;3200;139;
5212/6;9500;100;
5212/4;6500;340;
5272/6;15200;0;
5272/5;12400;113;
5272/4;9900;155;
4599/15CL;9500;72;
5276/99CL;19990;132;
5263/3C;3290;170;
5263/2C;2320;169;
5262/3C;3790;268;
5262/2C;2790;140;
5261/3C;3590;159;
5261/2C;2590;273;
5260/4C;5200;155;
5260/3C;3790;139;
5260/2C;2990;143;
5259/4C;6250;97;
5259/3C;4720;99;
5259/2C;3820;235;
5277/99CL;18990;139;
370894;2100;73;
370893;1950;0;
370892;1950;0;
370895;2100;246;
370909;2390;153;
370908;2390;182;
370853;2240;200;
370852;2240;203;
30178/5 черный жемчуг;14700;10;
30178/5 латунь;14700;10;
70127/8 черный;20600;10;
70127/6 черный;15300;10;
30177/6 хром;15900;10;
30177/6 латунь;17200;12;
60140/12 сатин-никель;22000;10;
60140/9 сатин-никель;16800;10;
60140/12 золото;23500;10;
60140/9 золото;18000;10;
70154/8 хром;15300;10;
70154/6 хром;11000;10;
70154/8 латунь;16300;0;
70154/6 латунь;11800;10;
30026/3 золото;1710;10;
70133/8 черный;21600;10;
70133/6 черный;15500;10;
60127/8 хром;31700;10;
60127/8 латунь;32700;10;
60127/6 хром;24100;10;
60127/6 латунь;24700;10;
70129/8 хром;21900;10;
70129/6 хром;16700;10;
70129/8 латунь;21900;0;
70129/6 латунь;16700;10;
70127/8 хром;20600;10;
70127/6 хром;15300;10;
70128/7 хром;22700;10;
70128/5 хром;16300;10;
70128/7 золото;22700;10;
70128/5 золото;16300;10;
10120/12 хром/дымчатый хрусталь Strotskis Smart (1;42700;10;
90242/10 хром;25000;6;
90242/16 хром;37300;10;
30178/1 латунь;3740;10;
70127/1 черный;3930;10;
60123/1 хром (60108/1);4320;10;
10126/1 золото/прозрачный хрусталь Strotskis (1011;4180;10;
10128/1 сатин-никель/прозрачный хрусталь Strotskis;2950;0;
10120/1 хром/дымчатый хрусталь Strotskis (10110/1);3210;10;
70132/1 хром;6280;10;
70132/1 латунь;6540;10;
70131/1 хром;9600;10;
70131/1 латунь;9990;10;
10118/1 белый с золотом/тонированный хрусталь Stro;1840;3;
50285/1 черный жемчуг;4200;10;
